tenure_months,monthly_charges,total_charges,num_products,support_calls,payment_delays,contract_type,internet_service,online_security,tech_support,paperless_billing,gender,senior_citizen,partner,dependents,churn
62,23.84,5070.03,2,7,3,Month-to-month,DSL,No,No,No,Male,0,No,No,0
8,56.83,1306.0,2,0,4,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,No,No,1
43,117.9,5710.37,1,4,2,Month-to-month,Fiber optic,No,No,Yes,Male,0,Yes,No,0
20,62.07,5451.0,3,4,1,One year,Fiber optic,Yes,No,Yes,Male,0,No,No,0
39,70.19,292.97,2,7,3,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,No,No,0
49,110.99,3352.81,2,0,4,Month-to-month,No,No,Yes,No,Male,0,Yes,Yes,0
64,91.73,2730.31,3,6,4,Month-to-month,DSL,Yes,No,Yes,Male,0,No,No,0
62,78.21,5388.36,3,6,4,Month-to-month,DSL,No,Yes,Yes,Female,0,Yes,No,1
54,99.78,1807.47,2,8,2,One year,DSL,No,No,No,Female,1,Yes,Yes,1
9,106.44,4767.89,4,1,3,Month-to-month,Fiber optic,Yes,No,No,Male,0,Yes,No,1
37,65.69,7314.33,2,2,4,Two year,Fiber optic,Yes,No,No,Female,0,Yes,No,0
49,67.51,6402.64,4,3,4,Month-to-month,No,No,Yes,No,Male,0,Yes,Yes,1
41,58.61,7379.52,4,0,3,Month-to-month,Fiber optic,No,No,No,Female,0,Yes,Yes,0
17,116.67,7830.2,4,6,2,One year,Fiber optic,Yes,No,No,Female,0,Yes,No,0
21,89.72,184.29,3,9,4,Two year,DSL,Yes,Yes,Yes,Male,0,Yes,No,1
51,28.32,5019.66,2,2,1,Two year,Fiber optic,Yes,No,Yes,Female,0,Yes,Yes,0
59,106.3,3361.43,2,2,0,Month-to-month,DSL,Yes,No,No,Male,0,Yes,No,0
39,68.06,6892.85,1,2,0,Month-to-month,No,No,No,Yes,Male,0,Yes,No,0
55,26.88,2089.34,3,7,0,Two year,Fiber optic,No,No,No,Male,0,Yes,Yes,0
41,74.97,7850.13,1,8,2,Month-to-month,DSL,Yes,No,Yes,Female,0,Yes,No,0
39,61.72,4948.29,1,9,4,Two year,Fiber optic,No,Yes,Yes,Male,0,No,No,1
13,107.77,6368.95,4,1,0,One year,DSL,Yes,No,Yes,Male,0,Yes,No,0
64,40.4,776.24,3,9,0,Two year,Fiber optic,No,No,Yes,Male,0,Yes,No,0
11,102.65,1549.32,1,9,3,Two year,DSL,No,Yes,Yes,Male,0,Yes,Yes,1
19,75.77,6091.39,2,0,4,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,No,No,1
11,25.46,273.69,1,8,4,One year,Fiber optic,Yes,No,No,Male,0,Yes,No,0
46,117.18,6553.34,3,5,3,Month-to-month,Fiber optic,Yes,No,No,Female,0,No,No,0
45,71.26,210.2,2,8,4,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,Yes,No,1
1,49.09,5291.24,2,5,1,Month-to-month,DSL,No,Yes,Yes,Female,0,No,Yes,1
40,66.94,2984.24,2,1,2,Month-to-month,Fiber optic,No,No,Yes,Female,0,No,No,1
19,105.79,4930.81,4,0,3,One year,Fiber optic,Yes,Yes,Yes,Male,0,No,No,0
61,50.49,5598.65,2,7,0,Two year,Fiber optic,No,Yes,Yes,Female,0,No,No,0
12,39.27,2805.55,4,2,4,One year,No,No,Yes,Yes,Female,0,No,No,0
61,32.91,952.9,4,0,1,Month-to-month,DSL,Yes,No,Yes,Male,0,Yes,Yes,0
33,49.79,650.2,1,7,1,Two year,Fiber optic,Yes,No,No,Female,0,Yes,Yes,0
45,98.0,4752.59,1,0,2,Two year,Fiber optic,Yes,No,Yes,Male,0,Yes,No,0
69,67.16,4213.18,2,7,1,One year,Fiber optic,No,Yes,Yes,Female,1,No,No,0
8,42.75,5963.39,3,0,4,One year,Fiber optic,Yes,No,Yes,Male,0,No,No,1
25,36.62,4126.91,2,8,4,Two year,DSL,Yes,No,No,Female,0,No,Yes,0
46,53.27,3437.32,1,8,1,Month-to-month,Fiber optic,No,Yes,No,Male,0,No,No,1
30,113.99,3244.89,2,8,4,Two year,DSL,No,Yes,No,Male,0,Yes,No,0
47,54.3,308.93,1,2,4,Two year,Fiber optic,No,Yes,No,Female,0,No,No,0
49,118.81,2750.9,2,3,0,Two year,Fiber optic,No,Yes,Yes,Male,0,Yes,No,0
47,68.52,7810.56,3,4,3,Month-to-month,DSL,Yes,Yes,Yes,Male,0,No,Yes,0
18,37.92,7001.09,2,5,4,Two year,Fiber optic,No,No,No,Female,0,No,No,1
66,109.11,2702.09,3,8,4,Month-to-month,DSL,Yes,Yes,No,Male,0,No,No,1
68,66.04,4743.58,3,3,2,One year,Fiber optic,Yes,No,Yes,Male,0,No,No,0
33,90.97,6793.64,2,5,3,Two year,Fiber optic,No,Yes,Yes,Female,0,No,No,0
36,118.37,3586.07,3,0,3,Month-to-month,Fiber optic,Yes,No,No,Female,0,Yes,No,1
19,25.02,241.87,3,1,3,Month-to-month,No,Yes,No,Yes,Female,0,No,Yes,0
28,29.67,688.63,1,7,1,Two year,Fiber optic,No,Yes,Yes,Female,0,Yes,No,0
40,92.05,4132.1,1,3,0,Two year,DSL,No,Yes,Yes,Female,0,Yes,No,0
15,48.18,7758.57,3,9,0,Two year,No,No,No,Yes,Female,0,No,No,0
41,38.43,5576.36,4,6,2,Month-to-month,DSL,Yes,Yes,Yes,Male,0,No,Yes,1
39,23.94,660.24,2,3,3,One year,Fiber optic,Yes,Yes,Yes,Female,0,No,No,0
2,22.18,1595.95,3,8,3,Month-to-month,No,No,Yes,No,Female,0,No,Yes,1
63,97.45,6193.45,2,8,4,One year,Fiber optic,No,Yes,Yes,Female,0,No,No,1
29,33.44,6747.37,1,3,1,Month-to-month,DSL,No,Yes,No,Male,1,No,No,0
66,66.77,4979.79,2,7,1,One year,DSL,No,Yes,No,Male,0,Yes,No,0
51,80.59,5190.94,3,5,2,Month-to-month,DSL,No,Yes,Yes,Male,0,Yes,No,0
10,62.84,323.87,3,0,0,Two year,Fiber optic,No,Yes,Yes,Female,0,No,No,0
14,22.71,6645.39,3,6,3,One year,DSL,No,No,No,Male,0,No,Yes,1
51,98.35,6327.37,3,0,2,One year,Fiber optic,Yes,No,Yes,Male,0,Yes,No,0
39,21.05,2146.38,4,2,1,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,Yes,Yes,1
28,96.19,5698.55,4,7,1,One year,No,No,Yes,Yes,Male,0,Yes,No,0
3,109.33,1797.35,4,8,1,Month-to-month,No,No,No,Yes,Female,0,No,Yes,1
70,63.28,418.61,3,2,3,Month-to-month,No,No,Yes,No,Female,0,Yes,Yes,0
27,73.55,1688.98,4,0,3,One year,DSL,Yes,Yes,No,Female,0,No,No,1
2,67.7,1511.17,2,0,3,Two year,Fiber optic,No,Yes,Yes,Female,0,No,Yes,1
38,58.92,2768.21,3,6,4,Month-to-month,DSL,Yes,Yes,No,Female,0,Yes,No,1
3,108.74,3405.75,1,4,0,Month-to-month,DSL,Yes,No,Yes,Female,0,Yes,No,1
16,109.39,4117.46,3,0,1,One year,Fiber optic,Yes,Yes,No,Male,1,Yes,No,1
40,53.58,3866.36,2,5,1,Two year,No,No,No,No,Female,0,No,Yes,0
2,81.51,2238.33,4,5,4,Month-to-month,DSL,No,Yes,No,Female,1,No,Yes,1
41,112.69,330.45,3,3,1,Two year,DSL,Yes,No,Yes,Female,0,Yes,No,0
12,116.21,4880.3,4,6,1,Two year,DSL,Yes,No,No,Female,0,No,No,1
35,70.9,3226.38,3,6,3,Month-to-month,Fiber optic,No,No,Yes,Female,0,Yes,No,1
65,65.28,2459.51,2,8,3,Month-to-month,No,Yes,Yes,Yes,Male,0,No,No,1
55,47.87,6948.83,3,0,0,One year,DSL,Yes,Yes,Yes,Male,0,Yes,No,0
45,115.89,5999.27,4,4,1,Two year,Fiber optic,No,Yes,No,Male,0,No,Yes,0
62,34.28,6876.35,4,9,2,One year,No,No,No,Yes,Male,0,Yes,Yes,0
49,77.98,4010.36,2,2,1,Month-to-month,DSL,Yes,Yes,Yes,Male,1,No,No,0
25,48.26,1134.36,3,6,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,No,Yes,1
23,47.9,5600.15,1,3,0,Month-to-month,DSL,No,No,Yes,Male,1,No,No,0
24,60.5,1727.98,3,3,2,One year,Fiber optic,No,Yes,Yes,Male,0,Yes,No,0
38,119.88,3585.71,2,0,1,Month-to-month,Fiber optic,No,No,No,Female,0,No,No,1
28,25.5,613.51,1,0,2,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,No,Yes,0
21,77.85,6619.94,2,9,3,Month-to-month,DSL,No,No,Yes,Male,0,Yes,No,0
54,28.26,1094.93,3,1,3,Month-to-month,DSL,Yes,No,No,Female,0,Yes,No,1
18,35.45,7234.47,1,1,2,Month-to-month,DSL,Yes,No,No,Female,1,No,No,0
36,63.96,6927.42,2,0,1,Month-to-month,Fiber optic,No,No,No,Female,0,No,Yes,0
45,71.05,3770.2,4,7,2,Two year,No,No,No,No,Male,0,Yes,No,0
53,45.88,5980.51,1,5,2,Month-to-month,No,No,No,Yes,Male,0,No,No,0
30,51.65,4993.62,1,5,3,One year,DSL,No,No,No,Male,0,No,Yes,0
60,28.7,6444.3,2,9,2,Month-to-month,No,Yes,Yes,Yes,Female,0,Yes,Yes,0
32,50.32,3511.26,4,9,4,Month-to-month,DSL,Yes,No,No,Male,0,Yes,Yes,0
67,116.66,6307.89,1,8,4,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,Yes,No,1
67,114.47,3753.41,2,4,3,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,No,No,0
28,53.49,7533.63,1,3,1,Month-to-month,DSL,No,Yes,No,Male,0,No,Yes,0
44,77.09,3942.34,1,5,1,Two year,DSL,Yes,No,Yes,Female,0,Yes,Yes,0
41,110.96,3754.69,1,7,3,Month-to-month,DSL,No,Yes,Yes,Female,0,Yes,No,0
63,20.62,6302.07,4,0,1,Month-to-month,Fiber optic,No,No,No,Female,1,No,Yes,1
23,101.07,6590.46,3,6,0,Two year,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,1
48,114.84,4480.46,3,7,4,Month-to-month,Fiber optic,Yes,No,Yes,Male,1,No,No,1
32,29.13,1520.4,4,8,0,One year,No,Yes,No,No,Female,0,Yes,No,0
57,36.14,3795.29,4,7,0,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,Yes,Yes,1
33,116.07,7747.77,2,6,0,Month-to-month,Fiber optic,Yes,No,No,Female,0,No,Yes,1
24,73.75,6048.59,1,2,3,One year,Fiber optic,No,Yes,No,Female,0,No,No,0
39,21.42,6508.18,4,1,0,Two year,DSL,No,No,Yes,Male,0,Yes,Yes,0
34,45.76,359.32,2,2,2,Month-to-month,DSL,Yes,No,Yes,Male,1,No,No,0
56,64.99,3796.09,3,3,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,No,No,0
28,89.29,5208.31,3,3,3,Month-to-month,Fiber optic,Yes,No,No,Male,1,Yes,Yes,1
37,93.32,6657.26,3,5,2,Month-to-month,No,Yes,Yes,Yes,Female,1,No,No,0
7,119.54,489.26,3,6,2,Two year,DSL,Yes,Yes,Yes,Male,0,No,Yes,1
68,48.75,6834.27,2,3,4,Month-to-month,DSL,Yes,Yes,No,Female,0,No,No,0
37,73.82,4432.37,1,9,4,Two year,DSL,No,No,Yes,Female,0,No,No,0
56,73.33,1658.78,2,5,2,Month-to-month,DSL,No,Yes,Yes,Female,0,Yes,Yes,0
65,60.56,2606.32,1,8,4,Two year,Fiber optic,Yes,Yes,No,Female,0,Yes,No,1
65,36.92,2327.24,3,5,1,Month-to-month,No,Yes,Yes,No,Male,0,Yes,No,0
47,117.75,4293.79,4,2,1,Two year,Fiber optic,No,Yes,Yes,Male,0,Yes,No,0
20,105.33,508.32,4,0,4,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,Yes,No,0
19,69.83,1352.44,4,9,0,One year,Fiber optic,Yes,No,Yes,Female,1,No,No,0
29,80.32,6520.28,1,9,2,One year,DSL,Yes,Yes,No,Female,1,No,No,1
60,42.73,1147.57,3,4,1,Month-to-month,No,No,Yes,Yes,Male,0,No,Yes,1
18,74.38,1943.83,2,9,4,Two year,Fiber optic,Yes,Yes,No,Female,1,Yes,No,0
35,89.5,3681.63,4,9,4,One year,DSL,No,Yes,Yes,Male,0,Yes,No,1
43,71.52,4185.26,1,2,1,Two year,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,0
11,119.03,6132.52,4,7,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,No,No,1
49,81.13,3633.93,2,9,0,One year,DSL,No,No,No,Male,0,No,Yes,0
38,57.1,6339.93,3,0,4,Two year,DSL,Yes,Yes,Yes,Female,0,No,No,0
64,97.22,4984.94,2,1,4,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,Yes,Yes,1
69,37.05,993.49,3,2,3,Month-to-month,DSL,No,Yes,Yes,Male,0,Yes,No,0
8,58.45,1335.02,3,2,0,Two year,DSL,Yes,Yes,No,Male,0,No,No,0
34,54.7,3552.57,3,7,1,Month-to-month,Fiber optic,No,Yes,Yes,Female,1,No,Yes,1
48,63.18,3235.43,4,4,1,Month-to-month,Fiber optic,No,Yes,No,Male,1,No,No,1
56,98.18,5974.0,2,7,2,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,Yes,Yes,0
65,68.42,4687.82,4,5,1,Two year,No,Yes,No,No,Male,0,Yes,No,0
31,99.4,3166.25,2,1,4,Two year,Fiber optic,Yes,Yes,No,Female,0,No,No,1
4,77.65,1449.01,1,3,1,Two year,Fiber optic,No,No,Yes,Female,0,No,No,0
50,54.21,1892.01,1,8,4,One year,No,Yes,Yes,No,Male,0,Yes,No,0
69,101.0,4646.46,2,3,4,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,No,Yes,0
30,43.83,3445.17,2,4,0,Month-to-month,DSL,Yes,Yes,No,Female,1,No,Yes,0
59,42.44,4167.93,2,4,1,Month-to-month,DSL,Yes,Yes,Yes,Male,0,Yes,No,1
67,70.45,1448.35,2,9,0,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,No,Yes,0
45,46.08,5336.96,3,7,4,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,No,No,1
4,20.91,6835.06,4,5,1,Two year,No,Yes,No,Yes,Female,0,No,No,0
26,84.83,2137.72,3,9,1,Two year,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,0
27,71.11,3982.96,4,6,0,One year,No,Yes,Yes,No,Male,0,No,No,0
46,64.55,7806.67,4,5,0,Two year,DSL,Yes,No,Yes,Female,0,No,No,0
64,116.7,2732.61,4,4,4,Two year,Fiber optic,No,Yes,No,Female,0,Yes,No,0
51,77.12,4800.87,3,4,4,One year,No,Yes,Yes,No,Female,0,No,Yes,0
50,106.34,812.55,2,2,1,Month-to-month,DSL,Yes,Yes,No,Male,0,No,No,1
6,33.95,4887.52,3,6,1,Month-to-month,DSL,No,No,No,Female,0,Yes,No,1
59,76.92,808.09,3,9,3,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,No,No,1
15,106.8,7677.96,4,4,3,Month-to-month,Fiber optic,No,Yes,Yes,Male,1,No,No,1
30,78.31,5753.73,1,6,2,Month-to-month,DSL,No,Yes,Yes,Female,0,No,No,0
42,91.8,6326.46,1,1,4,Two year,Fiber optic,No,No,No,Female,0,Yes,Yes,0
37,57.2,5662.42,3,8,2,Month-to-month,DSL,No,Yes,Yes,Male,0,No,Yes,1
42,29.24,4758.86,4,7,2,Month-to-month,Fiber optic,Yes,Yes,No,Female,0,Yes,No,0
35,65.79,3654.31,3,4,0,One year,No,Yes,Yes,No,Male,0,Yes,No,0
6,59.45,6881.15,3,1,0,One year,DSL,No,Yes,No,Female,0,Yes,No,0
68,106.71,7659.0,2,5,3,Month-to-month,DSL,No,No,Yes,Female,0,Yes,No,1
18,44.4,4042.39,4,7,2,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,Yes,No,0
29,116.67,7459.13,1,6,3,Two year,Fiber optic,No,Yes,No,Male,0,Yes,No,1
59,115.81,4708.33,1,7,4,Month-to-month,DSL,No,Yes,No,Male,0,Yes,Yes,1
47,44.76,4353.24,1,3,1,Two year,Fiber optic,Yes,No,No,Female,0,No,Yes,0
17,54.81,3690.41,3,2,0,Month-to-month,No,No,No,No,Female,1,No,No,0
22,109.56,1753.37,4,6,4,Month-to-month,DSL,Yes,No,No,Male,0,Yes,No,0
68,116.66,129.39,2,1,4,Month-to-month,DSL,No,Yes,Yes,Male,0,No,No,0
69,64.34,2007.9,1,4,0,One year,Fiber optic,No,Yes,No,Male,0,No,No,1
37,52.1,4126.81,4,6,0,Two year,Fiber optic,Yes,Yes,No,Female,0,No,No,0
49,72.61,3101.68,1,0,2,Month-to-month,DSL,No,No,Yes,Female,0,Yes,Yes,0
13,88.78,3643.03,2,3,3,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,No,Yes,1
34,47.35,7847.12,4,1,4,Month-to-month,No,Yes,Yes,No,Female,0,Yes,No,0
53,93.65,2867.15,3,5,2,One year,DSL,No,Yes,No,Female,0,Yes,No,0
51,25.17,3672.25,3,0,2,Month-to-month,Fiber optic,No,No,Yes,Female,0,No,No,1
3,24.93,1154.77,1,6,4,Month-to-month,DSL,Yes,Yes,Yes,Male,0,Yes,Yes,1
42,58.63,478.87,1,2,4,Month-to-month,Fiber optic,Yes,Yes,No,Female,0,Yes,No,0
32,55.35,6225.74,4,0,1,Month-to-month,Fiber optic,No,Yes,Yes,Male,1,Yes,No,1
51,51.56,4608.4,2,7,3,Two year,Fiber optic,Yes,No,Yes,Male,1,No,No,0
46,69.1,6109.57,1,6,4,One year,Fiber optic,No,Yes,No,Male,0,No,Yes,0
21,52.07,1283.92,4,1,0,Month-to-month,DSL,No,No,Yes,Male,0,No,No,1
44,39.23,4617.45,2,6,1,Month-to-month,Fiber optic,No,Yes,No,Male,0,Yes,No,0
11,50.95,2103.78,1,2,3,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,No,No,1
68,117.49,1901.69,1,8,0,Month-to-month,DSL,No,No,Yes,Female,0,No,No,1
1,61.11,191.06,4,7,0,One year,No,Yes,No,Yes,Male,0,No,No,1
63,64.47,1129.69,1,4,3,Month-to-month,DSL,Yes,Yes,Yes,Female,0,Yes,No,1
24,77.65,2543.22,3,6,1,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,Yes,Yes,0
13,118.33,1023.34,2,2,0,Month-to-month,Fiber optic,Yes,Yes,No,Female,0,No,Yes,1
11,44.16,7888.28,2,0,2,One year,Fiber optic,Yes,No,Yes,Female,0,Yes,No,0
51,88.13,2538.2,3,0,3,One year,DSL,Yes,No,No,Male,0,No,No,1
17,91.6,1129.56,4,1,3,Two year,DSL,Yes,Yes,Yes,Female,0,No,No,0
24,80.73,1672.75,3,7,4,One year,DSL,Yes,No,No,Male,1,Yes,No,0
19,28.86,4742.86,3,0,1,One year,Fiber optic,No,No,No,Male,0,Yes,Yes,0
37,87.69,605.94,2,4,2,One year,Fiber optic,No,Yes,Yes,Female,0,Yes,Yes,0
8,26.41,6913.23,4,8,2,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,Yes,Yes,1
28,79.61,7695.85,1,8,4,Month-to-month,No,No,Yes,No,Female,1,Yes,No,1
5,93.96,2049.3,3,1,0,Two year,No,No,Yes,No,Male,0,Yes,No,0
17,41.1,3655.75,3,6,0,Two year,Fiber optic,No,No,Yes,Male,0,No,Yes,0
36,104.16,274.86,4,0,2,One year,Fiber optic,Yes,Yes,Yes,Male,1,No,Yes,0
19,23.04,5161.61,3,2,1,One year,DSL,Yes,No,No,Female,0,Yes,Yes,0
64,104.38,3370.02,4,5,0,Month-to-month,No,No,Yes,No,Female,0,Yes,Yes,1
11,66.03,2233.46,1,8,3,Month-to-month,No,No,Yes,Yes,Male,0,No,No,1
54,41.76,1734.01,4,9,4,Two year,DSL,No,Yes,No,Male,0,No,No,0
45,33.38,5266.78,1,1,1,Two year,Fiber optic,Yes,Yes,Yes,Female,0,Yes,Yes,0
47,115.33,3388.11,4,6,0,Month-to-month,No,Yes,Yes,Yes,Male,0,Yes,No,0
12,27.27,1519.31,3,3,2,Month-to-month,DSL,No,Yes,No,Female,0,No,Yes,0
21,39.91,5543.96,1,1,4,Month-to-month,Fiber optic,Yes,Yes,No,Female,1,No,No,1
11,54.78,4564.07,3,2,0,Month-to-month,DSL,Yes,No,Yes,Female,0,No,No,0
5,82.02,6883.51,1,5,2,Month-to-month,Fiber optic,Yes,Yes,Yes,Female,0,No,No,1
56,74.48,1028.06,4,9,0,One year,DSL,No,Yes,No,Male,0,No,Yes,0
20,32.56,6306.77,4,8,4,Month-to-month,DSL,Yes,No,No,Female,0,Yes,No,1
41,48.97,5420.78,4,7,3,One year,DSL,Yes,No,No,Female,0,No,No,0
46,43.88,1008.59,2,9,3,One year,No,No,Yes,Yes,Female,0,Yes,Yes,0
12,41.35,5589.08,2,8,2,Two year,Fiber optic,No,No,Yes,Female,0,No,Yes,0
70,61.11,3588.22,1,3,3,Two year,Fiber optic,No,Yes,Yes,Male,1,Yes,No,0
17,90.4,7565.38,2,3,4,One year,Fiber optic,Yes,Yes,No,Female,0,No,No,0
19,41.75,1218.73,4,8,2,One year,DSL,Yes,No,Yes,Male,0,Yes,Yes,0
26,56.67,5178.38,2,7,0,Month-to-month,No,Yes,No,No,Female,0,No,Yes,0
48,59.09,3117.64,2,1,1,Two year,No,Yes,Yes,Yes,Female,0,Yes,Yes,0
52,117.65,7658.84,3,7,0,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,No,No,1
70,115.47,2706.8,1,0,4,Two year,Fiber optic,Yes,Yes,No,Female,0,Yes,Yes,0
55,100.01,7701.27,1,8,2,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,Yes,No,0
33,44.17,7221.74,1,8,0,Month-to-month,DSL,Yes,No,No,Female,0,Yes,No,0
62,26.8,2236.03,2,7,2,Month-to-month,DSL,Yes,Yes,Yes,Male,0,Yes,No,0
23,51.69,6447.98,4,4,3,One year,Fiber optic,No,No,Yes,Male,0,No,No,0
15,46.68,7965.27,3,4,1,Month-to-month,No,No,No,No,Male,0,No,No,1
27,70.59,2096.04,1,2,4,One year,DSL,Yes,No,No,Male,0,Yes,No,0
64,97.77,3550.54,2,4,0,Two year,Fiber optic,Yes,Yes,Yes,Male,0,No,No,0
51,105.83,4209.43,4,3,1,Month-to-month,DSL,No,Yes,Yes,Female,0,Yes,No,0
53,104.49,2429.96,3,0,4,One year,DSL,Yes,Yes,No,Male,0,No,No,0
51,55.97,220.59,3,8,4,Month-to-month,Fiber optic,No,No,Yes,Male,0,No,No,1
47,88.72,1839.02,1,9,3,Month-to-month,DSL,No,Yes,No,Female,1,Yes,No,1
4,51.28,2327.3,1,3,2,One year,No,Yes,No,Yes,Male,0,No,Yes,1
7,26.09,3604.44,4,2,2,Month-to-month,Fiber optic,No,No,No,Female,0,Yes,No,1
35,90.16,1451.71,2,5,1,Two year,DSL,Yes,Yes,Yes,Female,0,No,Yes,0
48,20.98,6998.71,4,0,3,One year,Fiber optic,No,No,Yes,Male,0,No,Yes,0
45,60.92,5668.8,1,4,4,Two year,Fiber optic,No,Yes,No,Male,0,No,Yes,1
19,52.94,773.08,4,6,3,One year,DSL,No,No,Yes,Male,0,Yes,No,0
63,89.34,5235.73,2,1,3,Two year,Fiber optic,Yes,Yes,No,Male,0,No,Yes,0
38,96.62,5263.89,3,9,1,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,Yes,No,1
67,50.41,7654.15,3,8,2,Month-to-month,DSL,Yes,No,Yes,Male,0,Yes,No,1
59,101.16,123.86,3,5,3,Month-to-month,No,Yes,Yes,Yes,Female,0,No,No,1
69,49.39,2058.67,3,1,3,Two year,DSL,Yes,Yes,No,Female,0,Yes,No,0
13,64.63,7429.55,1,7,3,Month-to-month,DSL,Yes,Yes,Yes,Female,0,No,No,0
47,92.7,7463.86,1,7,0,Two year,Fiber optic,No,Yes,Yes,Female,0,Yes,No,1
61,89.29,5792.63,2,0,3,Month-to-month,DSL,No,Yes,No,Male,1,No,Yes,1
31,118.74,6149.53,2,0,3,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,Yes,No,0
22,42.52,822.72,2,0,4,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,Yes,Yes,1
43,86.23,4159.62,2,3,0,One year,DSL,Yes,Yes,Yes,Male,0,Yes,No,0
67,80.97,1929.51,4,3,3,Two year,No,No,Yes,Yes,Male,0,Yes,Yes,0
54,111.51,1531.62,2,7,3,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,No,No,1
10,35.64,6501.4,3,0,1,One year,Fiber optic,Yes,No,No,Female,0,No,No,0
42,95.18,1166.8,3,9,1,Month-to-month,Fiber optic,Yes,Yes,No,Female,1,Yes,No,1
64,76.83,3802.35,3,2,0,One year,DSL,No,Yes,Yes,Female,0,Yes,No,0
21,47.47,7514.77,4,0,4,Month-to-month,Fiber optic,No,Yes,No,Male,0,Yes,No,0
66,67.44,1568.07,2,8,0,Month-to-month,No,No,No,Yes,Female,0,Yes,No,1
41,53.38,7826.15,3,9,0,One year,DSL,No,No,Yes,Male,0,No,No,0
24,77.93,7954.88,3,8,1,One year,Fiber optic,Yes,No,No,Female,0,No,No,0
35,108.9,4489.38,3,6,1,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,No,Yes,1
56,76.93,1444.13,3,7,4,Month-to-month,DSL,Yes,Yes,Yes,Female,0,Yes,No,1
30,83.17,2597.23,1,0,3,One year,Fiber optic,No,Yes,No,Male,0,No,Yes,1
57,71.87,3453.49,2,4,4,Two year,DSL,Yes,Yes,No,Male,0,No,No,0
47,25.12,2543.66,2,1,3,Two year,DSL,No,No,Yes,Male,0,Yes,No,0
35,43.29,2317.02,4,0,2,Two year,DSL,Yes,No,Yes,Male,0,No,No,0
19,69.2,7780.61,1,2,1,Two year,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,0
8,51.02,1311.58,4,6,2,Month-to-month,DSL,Yes,Yes,Yes,Female,0,Yes,No,1
26,38.18,5893.29,3,0,2,Month-to-month,No,Yes,No,No,Female,0,Yes,No,1
71,70.41,103.24,4,1,1,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,Yes,No,0
30,52.28,4809.84,3,1,2,Month-to-month,DSL,No,Yes,No,Male,0,Yes,No,0
7,45.81,7335.95,3,3,0,One year,Fiber optic,No,No,Yes,Female,0,Yes,No,0
67,66.4,2374.68,2,2,3,Two year,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,1
65,33.33,1565.66,2,2,4,Month-to-month,DSL,No,No,Yes,Female,0,No,Yes,1
36,112.77,5248.27,2,9,1,Month-to-month,DSL,Yes,Yes,Yes,Male,0,No,Yes,1
25,106.77,5729.55,2,4,0,One year,DSL,Yes,Yes,Yes,Male,1,Yes,No,0
37,90.76,5535.44,2,2,4,One year,DSL,Yes,Yes,Yes,Male,0,No,No,1
1,30.62,2622.6,1,6,4,Month-to-month,No,Yes,No,Yes,Female,0,No,No,1
15,97.59,2092.4,2,4,4,One year,Fiber optic,Yes,No,Yes,Male,0,No,No,1
37,100.8,7651.76,4,3,2,Month-to-month,No,No,No,Yes,Male,0,Yes,No,1
13,96.78,7394.07,3,2,2,Two year,Fiber optic,No,No,No,Female,0,No,No,1
8,31.4,3712.8,2,3,2,Two year,DSL,Yes,Yes,Yes,Male,1,Yes,No,0
5,84.39,6784.93,1,1,2,Month-to-month,No,Yes,No,No,Female,1,Yes,No,0
